Country/Region/World,ISO,Sex,Year,Mean BMI,Mean BMI lower 95% uncertainty interval,Mean BMI upper 95% uncertainty interval,Prevalence of BMI>=30 kg/m² (obesity),Prevalence of BMI>=30 kg/m² lower 95% uncertainty interval,Prevalence of BMI>=30 kg/m² upper 95% uncertainty interval,Prevalence of BMI>=35 kg/m² (severe obesity),Prevalence of BMI>=35 kg/m² lower 95% uncertainty interval,Prevalence of BMI>=35 kg/m² upper 95% uncertainty interval,Prevalence of BMI<18.5 kg/m² (underweight),Prevalence of BMI<18.5 kg/m² lower 95% uncertainty interval,Prevalence of BMI<18.5 kg/m² upper 95% uncertainty interval,Prevalence of BMI 18.5 kg/m² to <20 kg/m²,Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval,Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval,Prevalence of BMI 20 kg/m² to <25 kg/m²,Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval,Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval,Prevalence of BMI 25 kg/m² to <30 kg/m²,Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval,Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval,Prevalence of BMI 30 kg/m² to <35 kg/m²,Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval,Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval,Prevalence of BMI 35 kg/m² to <40 kg/m²,Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval,Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval,Prevalence of BMI >=40 kg/m²(morbid obesity),Prevalence of BMI >=40 kg/m² lower 95% uncertainty interval,Prevalence of BMI >=40 kg/m² upper 95% uncertainty interval
India,IND,Men,1985,19.6062300825934,19.1469150165964,20.0726060821043,0.00361019470361206,0.00188846289759371,0.00605259957458001,0.000106795823765249,4.11416247908631e-05,0.00023327893167624,0.328991049763173,0.27368592601983,0.385505933048363,0.211834071582003,0.167104219860526,0.260631756450232,0.393274456388846,0.333308289072688,0.450101001197005,0.0622902276623669,0.0412221797083211,0.0858499026180514,0.00350339887984681,0.00179998242932441,0.00595534472326609,8.37445922368649e-05,2.54497921812256e-05,0.000202418702409859,2.30512315283839e-05,4.67907825604099e-06,7.17139167092514e-05
India,IND,Men,1986,19.697296449005,19.24998017649,20.1534461533727,0.00387935122510346,0.00209908776622964,0.00639195945415321,0.000120036514715982,4.86004087062921e-05,0.000251870723353433,0.326459108218892,0.273482789834344,0.381290250278773,0.21018171556688,0.166897708784381,0.257147716189571,0.395139216215239,0.337415984492869,0.449756003427483,0.0643406088738855,0.0435711115592644,0.0874038714784738,0.00375931471038748,0.00198217846085772,0.00627740755136844,9.39832792837121e-05,3.05209856246312e-05,0.000219232283630767,2.60532354322702e-05,5.77834469354082e-06,7.82903671044639e-05
India,IND,Men,1987,19.7826128293278,19.3481882699123,20.2278887180544,0.00416584877089449,0.00232744541162723,0.00675748364589988,0.000134862040998239,5.70995406660423e-05,0.000274748977794468,0.323938290353914,0.272602638316741,0.376495230071745,0.208507978934942,0.166448984179289,0.253391283888891,0.396954302200919,0.341782950119717,0.449675478916218,0.0664335798393299,0.0458345577758548,0.0890986848580892,0.00403098672989625,0.0021952630777892,0.00661314342869024,0.000105415024151995,3.65599215406359e-05,0.000239020749803296,2.94470168462432e-05,7.10432907816389e-06,8.35118316501887e-05
India,IND,Men,1988,19.8629987664595,19.4429687306565,20.2963818955002,0.00447082196027166,0.00256724653297792,0.00710321155728848,0.00015143234712195,6.70013374624793e-05,0.000302234909962778,0.321421018977299,0.27141178013753,0.371820453933461,0.206817682877635,0.166270768983641,0.249879974779427,0.398720593665772,0.3459381512897,0.449759202177013,0.0685698826190222,0.0484493096584515,0.0911258161075454,0.00431938961314971,0.00241321376740898,0.00695891103454837,0.000118169573847698,4.23104566418265e-05,0.00026215858475746,3.32627732742525e-05,8.61513307828248e-06,9.10687303250089e-05
India,IND,Men,1989,19.9387957003504,19.5362230081172,20.3537387590882,0.00479599896927014,0.00281326460755353,0.00749138247678085,0.000170014856229549,7.78395753055965e-05,0.000328973583012159,0.318881678790883,0.270838987281062,0.366818079806773,0.205116710506444,0.16548896785584,0.246424037941731,0.400443491017621,0.349648395786703,0.449734869857308,0.0707621208157828,0.0507009543720213,0.0930084030447235,0.00462598411304059,0.00265195089236428,0.00732290083798416,0.000132455904220702,4.91806286393689e-05,0.000282825796494997,3.75589520088469e-05,1.02504131527106e-05,9.86093609115973e-05
India,IND,Men,1990,20.0105407400606,19.6208456069903,20.4091421796915,0.00514366010208442,0.0030736765487212,0.00790125049341336,0.0001907987257463,9.01610846801919e-05,0.000359375162791455,0.316319420443482,0.270649630559395,0.362778459196993,0.20341221378689,0.165464523480479,0.243242816051212,0.402115231557566,0.353488522313603,0.449900977122593,0.0730094742099775,0.0531566221413439,0.0952161311183085,0.00495286137633812,0.00290910577629071,0.00770835693830126,0.000148414837374699,5.79615587153837e-05,0.000307986239116787,4.23838883716012e-05,1.23794493026783e-05,0.000106202544302782
India,IND,Men,1991,20.0789715865227,19.7016456638528,20.4605286792893,0.00551425583039281,0.00335980900962939,0.00834163567638222,0.00021391790216166,0.000104815801506951,0.000390517528636525,0.313717707905224,0.269726714057388,0.358665399933286,0.20169399306261,0.165228117436681,0.240017728409202,0.403770030399829,0.356769800376316,0.449966402135527,0.0753040129019437,0.0555824396020835,0.0972849773651158,0.00530033792823115,0.00316560411059746,0.0081366471973743,0.000166153773607628,6.76515986816419e-05,0.000335282660065782,4.77641285540322e-05,1.46174088120074e-05,0.000115669706962416
India,IND,Men,1992,20.1444457288819,19.7903814386472,20.5063961530191,0.00590820075460453,0.00369681385151009,0.00879473222303108,0.000239597981626944,0.000122029998740528,0.000426675954854551,0.31108810875137,0.268756611651694,0.354582910063766,0.199960493495138,0.164660820346097,0.236826558719983,0.405380451029872,0.360144204048834,0.450240986328798,0.0776627460690158,0.0583679542005108,0.0995291108541596,0.00566860277297758,0.00349266420708942,0.00857709647770756,0.000185880895935196,7.8999232853772e-05,0.000365184606135702,5.37170856917482e-05,1.72673569014721e-05,0.000127137550879912
India,IND,Men,1993,20.207213692991,19.8690791842055,20.5489496405901,0.0063273942133512,0.00404522785231436,0.00931288132238348,0.000268041137732708,0.000139410239783243,0.000468523101950357,0.308399562450496,0.267285731787904,0.350804989009831,0.198222832266513,0.16405727476337,0.233550710753269,0.40696771500753,0.363704814626119,0.450010449474718,0.0800824961621093,0.0608446604432154,0.101601976012692,0.0060593530756185,0.00381029157050729,0.00907403541580148,0.000207746690910259,9.20705349981034e-05,0.000396556620668054,6.02944468224493e-05,2.0238211355757e-05,0.000136823945695138
India,IND,Men,1994,20.2679517302176,19.9429631587553,20.5967148456967,0.0067738366781669,0.00441911294864378,0.00987914503560249,0.000299543361469138,0.000159376397419063,0.000512410322314914,0.305646803353719,0.26610530497326,0.346618841046428,0.196473409230721,0.163170707547034,0.230626569081445,0.408536120171452,0.36692708542025,0.44950376896675,0.0825698306659412,0.0636511725929268,0.103672797622247,0.00647429331669776,0.00414629624679847,0.00959828260644348,0.000232028003267797,0.00010697886773983,0.00043152081413606,6.75153582013416e-05,2.38399589669238e-05,0.00014902216321714
India,IND,Men,1995,20.3294473433582,20.0212944268524,20.6413749346349,0.00724975391494301,0.00480333829725438,0.0104847837431015,0.000334437186918888,0.000183495866982898,0.000560320198084564,0.302803760434667,0.264296280773913,0.342554524013946,0.194721451484282,0.16221878817901,0.227949916283439,0.410104023177495,0.369752157923743,0.449958234897151,0.0851210110886128,0.0662031143709756,0.105759781756815,0.00691531672802412,0.00449236221517997,0.0101456812865697,0.000258937197437508,0.000124319051577988,0.000469823388392764,7.54999894813797e-05,2.79218983928864e-05,0.000162181191950444
India,IND,Men,1996,20.3930884103255,20.0996156322885,20.6963019396892,0.00775768516819462,0.00521480511898709,0.0110850743407233,0.000373039452391299,0.000210088193090422,0.000611272691441584,0.299858138980549,0.262506743231451,0.338647842235435,0.192948132343477,0.16148457455133,0.225114635826924,0.411686010834492,0.37298258497139,0.450477270013915,0.0877500327732876,0.0686663245408363,0.107829734897214,0.00738464571580332,0.00486012682049257,0.0107152744089139,0.000288722545759416,0.000142899923436885,0.000514616948876055,8.43169066318832e-05,3.2296263104044e-05,0.000176448700243653
India,IND,Men,1997,20.461272610126,20.1763556336701,20.7562705794689,0.00829902350977378,0.00565401565864953,0.0117009125991096,0.000415809119557517,0.000239700715307592,0.000673882057521376,0.29679945537952,0.260289534448561,0.334617545497241,0.191161284255362,0.160712518782435,0.22219372329141,0.413277461993988,0.375871029106907,0.451016835952647,0.0904627749613561,0.071562262493053,0.110352417869176,0.00788321439021626,0.00526284745918429,0.0112970066939807,0.000321722090732395,0.000163961189700796,0.00056673815150038,9.40870288251217e-05,3.75896135014786e-05,0.000192104502149437
India,IND,Men,1998,20.5332581432761,20.2566340649775,20.8188515303318,0.00887587178598497,0.00610993522561883,0.0123663616097946,0.000463166908624871,0.000272611956573792,0.000738794547564999,0.293627595902868,0.258461685784773,0.330758191193448,0.189340087404604,0.159838179041648,0.219616263154948,0.414891564334725,0.378427956823828,0.452009110162697,0.093264880671819,0.0744783976623538,0.113035006252953,0.0084127048773601,0.00567993572069264,0.01188954590412,0.000358225242851925,0.000187518182957741,0.000622653573435532,0.000104941665772946,4.31189398440484e-05,0.000208825749862299
India,IND,Men,1999,20.6076848461857,20.3389232970917,20.8815054262631,0.00949058992482383,0.00662802963613754,0.0131176948669776,0.000515686608427038,0.000310101735630047,0.000812312624034482,0.290347531068095,0.255884163071055,0.326458498888472,0.187493351493567,0.158848356186903,0.217126998860546,0.416507523571058,0.381391959204613,0.452777666574391,0.0961610040424562,0.0775917833434232,0.115658393147514,0.0089749033163968,0.00613065325446009,0.0125904624377782,0.000398624799687301,0.00021294621885584,0.000679566304547512,0.000117061808739738,5.01381463811527e-05,0.000227848854147259
India,IND,Men,2000,20.6833020156168,20.4253366087593,20.9504289848801,0.0101444749367578,0.00714709689928434,0.0138912513135004,0.000573561827114086,0.000351397336748376,0.000894711738467695,0.286985223409994,0.253489057415212,0.32242668371742,0.185633532894532,0.15780274448164,0.214312523683516,0.41810461867942,0.383262068483527,0.453768214000252,0.0991321501792963,0.0807022963069861,0.118767162362367,0.00957091310964375,0.00658803433701803,0.0133132814397537,0.000442973737785346,0.000239731470248124,0.000743440057906748,0.00013058808932874,5.75184645542508e-05,0.000246853969627692
